3000 3
-1.234710297446351 -3.0856167026117447 -2.450338822532639 
-8.976025743833187 3.3796414434859376 6.310569306772288 
-1.8611953632230958 -4.2906445646115525 -3.7560774019285446 
-2.403473576699084 -4.755404029531277 -4.107685857920369 
-6.391961681217682 4.101548813762355 4.102889634810254 
-7.720802028911099 3.6015383416096114 4.775075062146969 
-4.328779596794366 -10.159450293351368 -8.616203976307418 
-10.19731280580307 2.3450631862951683 4.216410852012088 
-1.5726114918831735 -8.402102944773361 -9.350076656308804 
-1.5551609434859146 -4.356660562614233 -3.484882675975812 
-8.92953532628189 2.844594346506204 6.879267082578581 
-6.962680297804764 4.605765269079949 3.485417242045538 
-2.6134846924377437 -1.9539783325875981 -4.103015356692896 
-6.200591952034958 4.969043984459942 6.399751692845728 
-7.764169113111353 2.653197712040157 5.5981832614646345 
-7.088083314318153 4.583654258312516 6.637133839749282 
-8.801994790470678 3.531187494279525 5.313091109080412 
-10.322432749284209 4.120598759808713 5.468989235809157 
-7.346048005668599 3.061099007133152 3.5773879277006104 
-3.1191741341474755 -7.662604061050546 -9.831663996181948 
-2.0748031037795758 -6.683791873498324 -8.177660139994531 
-10.279600077074406 2.763700785504092 8.52696820712574 
-2.484471263147023 -7.873259172570871 -7.6699592496068325 
-7.604955586876848 2.792697400514996 7.219427665506327 
-2.531797602886937 -9.292155941376539 -10.125712298302739 
-8.846313134270261 3.9184529431286883 3.556644621152887 
-7.902250066988136 1.4346442541999056 4.05084946158001 
-9.846596559934767 4.678921780138277 5.244655114179809 
-7.944316152727459 3.7728820742315903 4.8734952762096215 
-2.7676463439953642 -4.3358393934737265 -5.178297070799818 
-9.578792906236515 3.875556207617726 5.286322353587863 
-7.891914977028447 3.9173547852477064 4.471391334519282 
-8.13371779391743 5.241042372342996 3.229465565705014 
-7.25939667807306 3.218093337750376 4.968048397862545 
-9.138428935351872 3.9553752663367785 3.8913239359597265 
-7.822801540257862 2.3532079676803908 5.932144181453012 
-6.5081914209203005 2.720148131617035 6.120140444970968 
-2.447760929003281 -4.488141197935747 -4.426761588453765 
-6.7309278385487605 2.601512511855195 4.014123976698503 
-1.7986227356040017 -3.6483830094417256 -4.227967052626733 
-3.039082460317536 -6.783816045362151 -8.724747105858775 
-2.4427100497378116 -8.190977664717993 -8.468052381095015 
-3.055895322721792 -3.2401541726312115 -4.388622678038162 
-8.713866114973012 4.637608640825173 6.10046823302452 
-6.5418194538536625 4.395230121028345 5.130785726336686 
-0.9690674880342081 -8.815493048403848 -9.142471776463728 
-8.998002325307882 3.8990576172799183 5.491459237424609 
-1.995069292886153 -4.912362622804357 -4.505823569002441 
-3.0619759352081406 -9.458168105754863 -10.881078866375418 
-3.2430110780613277 -6.601784082946805 -7.4679264743675455 
-9.765469338014336 3.6739686712987174 2.1891865832509456 
-8.648623957727539 3.198807137848092 6.082604492611438 
-8.45716106730263 3.2894236072993963 6.998743494880422 
-6.4936813891586675 3.327885616859223 5.762019350233742 
-8.812656078383357 3.9824779650884015 6.090106117768589 
-8.581727998594758 2.9922748264001218 5.536233278432075 
-1.3491952027614884 -2.2215113649980873 -3.5245323789701906 
-6.404743521015945 1.9863320564357838 7.244425251442728 
-1.9830299851855142 -7.47481061826932 -7.953252515540562 
-7.966405874602918 4.253411425212434 5.443848296964379 
-9.316077078189151 3.1557395109030817 5.364077991214138 
-0.6487691673502833 -3.5499760515129273 -4.463472254607311 
-4.723932776646624 -8.655324997615773 -9.714098534661947 
-1.3138984041704718 -2.6475004850600685 -3.457392374450569 
-2.7507127794646307 -7.578967595020824 -8.603795831289252 
-3.1305077182460237 -8.055330715784454 -9.042826317785007 
-2.136935252178881 -5.435776167349021 -3.234165248576928 
-1.840873570371842 -9.618025613838062 -9.771101558796596 
-8.952461183804099 3.066652923607695 3.871987011405178 
-2.891736788840505 -7.4292732884372406 -9.765969148277314 
-1.472598732188446 -7.021868122290295 -2.2250775375599012 
-1.3557747706554077 -5.567090337777443 -3.720393685684858 
-1.1010872134363123 -4.193856953116516 -4.721974057503456 
-1.9592348590734023 -8.770546671305826 -9.018652725661372 
-2.372535003454416 -2.9071679117588416 -3.9474491775019933 
-8.14854742772142 3.4282147251924373 4.829140770702697 
-1.5012330366527968 -2.8941980617898344 -3.8345347632193323 
-7.56457420313629 4.518209648352384 2.1916720226110638 
-1.2871028688277288 -9.658533072164614 -7.816840976849378 
-1.925233778197296 -7.724723719189047 -9.275328295299653 
-1.5404599503828198 -3.325178807166712 -2.3518511562445 
-7.7043265282741995 3.2163694927163844 6.669323694505662 
-0.9136476139280143 -5.1036493439201385 -2.8198304037938646 
-7.515266526991214 2.2035809995037265 4.907552999085545 
-3.562541467872311 -4.260032915794863 -3.7662938941624975 
-2.8038310902754815 -7.9240674738166765 -7.314814830887624 
-8.08721090852046 5.35915245042337 4.145555880225983 
-1.342982027040779 -3.834931538327359 -5.524380775357583 
-1.9328539880411855 -4.015149450243224 -4.349188521885506 
-2.81453627350425 -4.098561871520764 -3.567721180122403 
-8.222425702068247 3.7749161947905137 6.70624632381055 
-0.5277915234170152 -6.6869465018289365 -7.425273535313932 
-1.8625610462748268 -7.1178633568155405 -7.9877134736343365 
-1.6616430997836351 -3.074941469698248 -4.230018697621116 
-3.424519488526675 -7.995356884775965 -9.27260754114267 
-3.1108565339481746 -7.832139237498586 -9.263307965214935 
-9.18144173978478 3.743024053136042 4.7836641455468545 
-2.9886945341946856 -10.027571590065687 -10.045013159078305 
-3.3088214422002453 -8.651432483764582 -8.897701124576226 
-8.457121996860755 3.9959574662435413 6.148894846585993 
-8.38540403987887 4.344522175090155 5.485719917471304 
-9.06016364367054 3.7388458488921077 6.282818889291622 
-6.773321561869469 4.308659188087318 4.724779852793828 
-2.5256392246550616 -3.7690162241571024 -3.020745069415068 
-8.25765595542464 3.138338750058724 5.080286567168087 
-1.9457313985847897 -7.629654646808694 -7.5598180599959885 
-9.510235820030132 4.339558821255206 5.657232845510505 
-7.9321278974861436 6.642437398550074 5.041103928348657 
-0.8421075750668037 -3.8112159116811894 -5.416265926296596 
-0.38765917142779305 -3.7421819158961633 -4.774581643491258 
-9.171423172619594 2.741183338804257 6.625512446791821 
-1.865201723854371 -10.35565834153178 -8.103959404674528 
-1.9688252086463371 -3.1900078586768914 -3.3546733505076465 
-1.5904386979656957 -2.93180529916846 -3.6291078265924166 
-1.9931055677884866 -4.048592249512317 -4.60895454890901 
-2.908984049631777 -2.705990956426841 -2.8371487487101983 
-7.337433705145126 3.4712409314098585 5.675082621620732 
-3.1890705278233815 -9.822783665716642 -10.163198871818793 
-7.614058649898136 3.9147704412834052 3.397573606905001 
-2.023709484322327 -2.5259096830294285 -4.485703711706828 
-9.21539604726404 4.056981767642306 3.802389389996441 
-3.070400981852103 -5.510820041536013 -2.9601433644149644 
-1.0957158302651524 -4.21324923708338 -4.551340403671921 
-1.4323179029346802 -4.61334985462539 -3.5837967967990787 
-2.159529041354281 -4.655370627413107 -5.654823390953201 
-6.060992357462213 5.4041819663002295 5.126153613514801 
-8.260441039650173 3.6198792894445995 5.1566672298863345 
-3.034434776542471 -4.104827779073261 -5.777791001955429 
-2.307517839442862 -7.892431338083637 -9.592695517763099 
-1.8965996392114213 -9.191693086002203 -7.555463504991982 
-6.685683134853323 3.56331884809225 7.718920773555576 
-8.46590503220743 2.5022867596462532 5.393040502303034 
-0.7662796759084065 -3.4034358244383127 -5.200395612494716 
-2.636329693693846 -7.779549583892022 -9.177742242657118 
-0.7824532387573224 -3.991373458737426 -5.147739988152544 
-1.9277319026720694 -7.262571838140159 -7.897479199590487 
-2.1782408068039194 -7.920019660507934 -9.364661019441444 
-2.26983973305539 -8.389851467683647 -7.87470352824005 
-1.0487686052214684 -2.4076204698097046 -4.913870237690704 
-3.4035611147078932 -10.356447297803708 -9.505503083135423 
-2.342140406980662 -3.415343185899859 -6.230509517422345 
-2.8796528323070194 -3.2732287062066665 -3.9177566873716487 
-2.735151509641902 -7.324821874641906 -8.0762423937295 
-1.112801066870647 -3.5708738855766073 -3.9907566250732307 
-2.2490125924188376 -4.220650055835531 -3.1162915134869524 
-2.566390632415059 -6.0148964385843 -6.695917437759692 
-6.3775720887727045 2.4273672715663492 4.573149541511926 
-1.2381052409364526 -7.248712946852496 -9.324018411430538 
-0.6859771527826841 -8.772154080981407 -7.680132926122181 
-2.392627910844081 -3.173490342050838 -4.285503258658804 
-2.2676852017668696 -3.7579187154324103 -4.719086948147872 
-1.3902850019592468 -9.842081296695074 -9.707668602266246 
-0.26821970200100376 -9.200858480644943 -8.654253851022315 
-9.092318705342413 4.564512064220949 5.166171414627845 
-7.900301296790436 5.347981523993429 6.335955300407031 
-2.886421296664675 -8.35555664989418 -6.279082523405308 
-3.9752636193882216 -9.426929979118135 -8.275746104129976 
-2.496276175327709 -8.462043676516519 -8.42926858846215 
-1.1600402062061215 -3.0532913198527973 -4.417700354641982 
-8.841930848988937 3.6787687876158093 6.706353877211812 
-1.5433048485105738 -9.798647830250488 -7.521621384921505 
-8.246631541614871 4.1791977825744056 5.345584662058717 
0.6006462963843306 -6.24881734629122 -8.11072301822799 
-1.6582573518602635 -8.052426152115736 -8.795079514601193 
-8.834254416457743 3.856006260643255 6.434289964432099 
-8.22464458167521 4.0619687846468935 4.974059245500721 
-8.899562659680695 4.888494503139697 5.456467991281303 
-7.614292565303474 3.602526008367972 4.969102190759296 
-7.72252605185399 2.9420119780370264 5.667984210399977 
-1.979335242690025 -3.4012782707624876 -3.236200857869204 
-2.3867038668706795 -2.599660158071392 -5.180015584595711 
-9.678922803255974 3.9330815343512637 5.296012609565186 
-7.840566156718931 3.2154043632276337 5.574864899278831 
-2.4565739751485514 -8.047298837324071 -8.638872012283967 
-1.6886620946843842 -8.739670132648017 -7.884332094375512 
-2.031234164512282 -3.8002863909837092 -3.973958177377929 
-2.81239282068325 -3.7773691929709705 -6.5365891525997535 
-2.5802382380444677 -7.6402422520017685 -9.480456990302667 
-2.324437037438414 -3.9483277689949317 -2.774489687445019 
-1.6858874440356924 -7.429111527993252 -8.028227389870112 
-3.2893637057336735 -6.856301675235372 -8.305578776512208 
-2.049353801558264 -3.275422751333733 -3.8546317589973773 
-10.091604139439317 3.9269726867283157 4.553010756395041 
0.10775736128659474 -4.51228877847438 -4.797767076696004 
-1.9922334472449543 -7.234879134613804 -7.886176010840475 
-2.1105523576862493 -5.328957047794458 -4.665525830621113 
-5.1212726557593395 3.9437989635142836 3.826150412725397 
-3.5934820973794626 -7.816476829025497 -7.737280508788955 
-1.8932027657361745 -3.4239680475080796 -4.40072933502733 
-8.920928875171304 5.444832355582161 3.989920080053056 
-8.290651454699976 2.6862352527670055 5.854388017595202 
-3.6995055794614027 -8.04492489889573 -10.621855441667911 
-1.9713661147857404 -7.98109509938622 -11.348220001553022 
-2.646713696055423 -9.312863834777797 -8.348329661274754 
-9.42990189955778 2.798226434443934 4.456752065994329 
-6.8030509194983875 3.6631202782682264 6.668265590441643 
-3.979060061810819 -5.904785622330849 -8.865752520578626 
-2.0621555646620044 -3.3923186450469744 -3.888532792830342 
-1.2966568463182404 -8.517658616746688 -9.720454730292133 
-8.601204013229642 2.9356461573319796 4.156918768541147 
-1.6775681957396968 -2.939748022145226 -4.246140371117355 
-1.030214644915626 -7.647178352364358 -8.658241278003091 
-8.95605608375388 1.9008929966160122 4.1136981413773634 
-2.46208564079759 -7.468913229199086 -9.993014871642126 
-3.1762247562247596 -2.431351784429553 -4.641216817422476 
-3.015467411544268 -8.322325430436754 -10.822434674475662 
-1.6778689871771393 -7.934269832748422 -10.63061807472728 
-8.194846995708245 1.0848028222838306 5.834790404868039 
-1.1177559521807394 -2.193898224596402 -4.357500976743818 
-7.200151768320768 3.8953256226357365 6.430652634965208 
-7.9983646491352385 3.3737852314267442 6.171918583108234 
0.4686527564121481 -2.275043883664072 -3.1464244844935374 
-1.3567331714543907 -7.82992247661073 -10.217467350658602 
0.24108721891957163 -1.6486509089638977 -3.1310502611922058 
-9.424478245940595 2.4227888459066245 5.150373540235921 
-1.2639929668830834 -1.5266298275741206 -3.212901068956848 
-1.3795803304719012 -3.8156157795235455 -5.474565261475342 
-1.419677105083164 -2.6936330112186004 -2.3767304468960835 
-10.213519674443152 4.7922044976624285 7.8675024278833146 
-2.739125827991624 -9.039273442252801 -9.178750870531918 
-3.0480890853014526 -4.3720484294972595 -2.68369747110789 
-8.066250514901604 2.6434347003760728 4.673754947078549 
-8.073170952638895 2.2163393629908366 4.685449062617982 
-1.6761365142544615 -4.091498318321208 -2.4288676459416454 
-8.559764034469808 2.7697303426687587 5.2322779559241805 
-1.1808443530447863 -3.456717105281345 -2.304560782349813 
-1.2316732256511629 -4.196716411847358 -3.948165267006169 
-8.258411002717695 2.9707433140935313 2.768625538076487 
-1.1584300323976875 -10.790106377978267 -6.6544200590580065 
-3.55980869062838 -4.97057778960366 -5.611339944367504 
-2.593383848762785 -7.509786274236237 -8.717132934979185 
-2.2357313999541386 -8.664889958014394 -7.319407020385456 
1.1752966458865792 -3.9430587697935064 -4.49916155391589 
-1.1045161418782818 -3.5597564906975943 -3.17601633663351 
-3.627661432782898 -6.956623745711629 -8.01882609840324 
-1.8588583623842558 -8.337597134272718 -9.101542616358099 
-3.2773258834543486 -3.6686726384350195 -5.0864297617453325 
-9.465334652537178 3.0607501067351657 5.717396534037068 
-3.306592671168791 -4.295304856359744 -2.325368719261392 
-2.904271489296613 -9.486355064201165 -6.582836445480051 
-8.74783324736049 3.9140062054604106 4.2582411166406375 
-7.37704399508721 3.819140995114071 5.432015098448396 
-0.5657562171764525 -3.549519446465561 -3.7629619589320127 
-1.5870610897339381 -2.4118156931496015 -3.3037026461193486 
-0.259143602311398 -10.442161511328106 -9.075882251929508 
-0.8174191063544025 -7.011982120370138 -7.503135325795212 
-7.762035884761842 5.078847049875515 8.04618034824118 
-3.546290102822423 -8.366928757922063 -8.636184408757321 
-1.0405760497853287 -8.78534638103036 -9.807721825554655 
-1.8684542168087437 -4.123225044508684 -2.8498760622302814 
-2.6382697439823963 -3.0245271548003427 -4.366789488932922 
-1.322845366321946 -9.643119425203029 -7.494200684808891 
-2.1382023088192694 -7.612503833867537 -9.251350058469399 
-3.5209090400801806 -7.172487975089126 -8.70064684419123 
-9.91645134720589 2.918061069437241 4.857789548788211 
-1.3703715085360857 -3.7156743496569384 -6.198845037412451 
-8.168726303289187 2.9381444587487247 4.466034153819723 
-2.3925242776093274 -8.1576375986801 -7.950188289513732 
-3.861905364120643 -6.8471743252335004 -8.585731550085553 
-1.7007820077491205 -4.0976709586115705 -2.562254278544512 
-7.481689232662031 2.7247499144846015 4.407152308239834 
-2.7837993137446126 -9.12361948932745 -9.603858343832055 
-7.703545286781292 6.111860628913075 3.5977712889533917 
-1.0907384478790252 -8.133374708999753 -7.8512332044576425 
-2.313960998622309 -8.58425939851753 -6.13561953956283 
-0.6645343036210802 -6.139023602533898 -3.1776042633466783 
-1.8686855924160723 -8.774981471989813 -11.218829622598722 
-2.6592542004035495 -3.523784203982966 -3.4072616045017625 
-9.293305588850865 3.0485653157865817 5.837501806873783 
-2.640661254774592 -7.841937093873895 -8.556910285644015 
-8.094040981952308 2.97848845398471 3.837491974622461 
-0.9283944266071984 -3.9432877549172822 -2.6150034956616217 
-1.5220180151538276 -7.237114379485148 -7.739186891809128 
-3.7135673529922397 -8.56640455733563 -9.353373949048846 
-4.0374029887977265 -8.08914528818007 -8.192227106337848 
-9.006927701957446 3.238332590921913 5.166341873898273 
-9.41562641498969 3.9391813331688836 4.041539346774298 
-2.8148226006914037 -4.426821870196875 -4.4891145787377305 
-5.951521264617579 3.8452099097996215 3.272957141891138 
-3.0624269179108086 -8.732606907031093 -7.224957260309682 
-1.7253078994605597 -10.123152435166638 -8.602803205234311 
-1.2833585296367398 -9.739344744847887 -8.048430110343965 
-7.659247626380723 3.0030105654737174 6.314575002346725 
-8.353247196373534 3.4282040843042534 5.0754038632210365 
-9.549654091484266 3.2175408656674005 6.15103422088299 
-3.0303036172658286 -8.020238246636596 -10.235410857764697 
-1.1419835680401058 -3.002883667744383 -4.646429339437231 
-1.6188225742576559 -7.91401173821474 -9.680366730644215 
-2.0751340251122516 -3.3803445372518492 -3.277292596128338 
-3.2465601636677364 -3.7219316269449427 -5.2198792454661795 
-10.350637863065861 3.173510102187226 6.25750675399388 
-9.254835534453068 3.884842463707887 5.277708865771012 
-4.059999399057372 -9.374309580152355 -7.002316013965652 
-9.667556974567521 5.217628497166193 4.411416677585196 
-1.8665781956351668 -9.06417379487523 -8.698078923797855 
-8.318356654164205 2.8084594374153005 3.0542309159495447 
-11.1092986037706 5.788462794457677 4.886137419319374 
-2.0212093424291395 -7.171519419347119 -9.200913988927025 
-8.886885788714112 5.561428768198554 5.888681111415821 
-2.496132196968233 -3.4542062626971366 -3.93900854309029 
-0.650403335482421 -3.259943582865692 -4.878634679033973 
-2.0244937727564314 -4.406327895175852 -4.111037149898618 
-3.79276736140423 -3.6719687832030434 -3.5306617838061416 
-8.85825378794689 3.7075906979146 5.375270843271489 
-2.738192601859411 -9.627844035730348 -8.500211668271788 
-0.4728759475527269 -3.5716509636497165 -5.63431537793539 
-7.89679943160375 3.799434506192335 4.93083022169289 
-4.510080137421594 -4.285575064106057 -4.698624591917853 
-8.035840309384705 5.809357519521232 4.760666154129936 
-1.4852730335799975 -3.580450485245529 -5.0744128687442736 
-9.585430574263377 1.7732251074013314 8.256728780830915 
-7.257432749679568 1.713670847987067 6.194080790942992 
-1.992850490546044 -7.863393428449418 -10.59330247127133 
-4.482581997452371 -8.703240862389 -9.842142588040826 
-1.9933430935108851 -3.0246982786882604 -4.258484252406034 
-9.195244791384034 2.7238810620110208 5.21565872637259 
-3.0377306263240103 -7.195692482601197 -8.620051255196518 
-3.132282859741995 -8.778071216980685 -7.591205849653797 
-9.071433964895753 4.170658303599204 5.87731923576155 
-8.749682804850622 3.2745018198457063 5.268767849472949 
-2.2445178411999693 -9.125558350682494 -8.926098674683429 
-7.12952196208044 3.22298079141662 6.313165036557773 
-0.8928009107146848 -5.050416029324893 -3.979221841089079 
-2.171872655699886 -9.975220852699346 -8.426793347839194 
-5.427014348248626 4.741910474344181 5.076495758471639 
-8.349083211871273 5.152573950225365 3.483681203425073 
-2.691586149560044 -6.453080597597005 -8.994677984058546 
-0.08148304395992745 -4.210741420099342 -5.274435873236138 
-0.620840997581078 -3.5487877512664254 -6.173108047620662 
-1.6210179229555757 -3.3432065911929567 -2.712665489606487 
-8.101187988995907 5.229587995131245 5.628813548464876 
-1.945795664030377 -8.932588262229222 -7.364714348384067 
-1.0806402322291906 -3.333840551986689 -4.951222960163893 
-7.533000352174252 4.23756974913109 4.186919312285316 
-3.235986945653682 -2.1416347798143938 -4.507870361356688 
-3.9171339685969278 -8.249472318421967 -8.399868917361179 
-0.298647953286701 -8.19379005641018 -9.74465342181168 
-2.72533896763584 -8.000264549978656 -9.474404065519643 
-3.8256417787175225 -8.681516557760428 -10.077470877327675 
-2.900219985644172 -8.288842850230324 -9.60391791686604 
-9.609402934173842 4.475281069667421 5.228363772540035 
-8.031386024381089 4.407389905471952 5.566767793419096 
-3.364667350942062 -5.907772849138249 -8.251597070937793 
-7.404680731524378 4.327511294789526 5.486555824231713 
-1.8834035663825448 -4.230638824447329 -5.07667418484772 
-2.5230521631110165 -9.333162584538243 -7.837472306661979 
-2.0421384992602984 -8.364820296847942 -9.018411950534821 
-3.7184880573384405 -7.923698084029743 -9.225101834401539 
-2.4386711485239663 -8.626149182598162 -8.254276123523232 
-8.635079322633262 5.824393829386949 4.524084102759412 
-0.9024417553121515 -2.361176784613101 -3.6957623248129994 
-7.747963239075731 4.19444997811081 6.966391726322015 
-7.072270652717232 3.94175021989068 6.973826607936282 
-3.316560211954633 -6.974215284038757 -8.489934716358103 
-1.8102191811573387 -5.158211929273016 -3.8961496539342066 
-8.278263785680208 2.5923125020358904 5.960055967054078 
-8.195015520734357 4.82586340114319 7.144795294559816 
-8.070816088330753 3.9723398410158097 4.682838563629239 
-3.115026100438706 -5.786459274667168 -10.042804260699432 
-3.252199656837175 -3.7920286043802753 -4.146979621135861 
-7.182768466192659 4.376345252899778 5.62601877505629 
-9.328496880395916 3.4018507491870174 5.167198672622458 
-6.963466150146749 6.684417663237181 7.126844159232747 
-7.626995913860542 4.96160942971303 5.60663835486154 
-3.1122607376049 -8.981261195509099 -8.652104853526597 
-8.423169968384224 4.056259243347101 4.804812418271053 
-8.953194295631722 2.9753476303438733 4.687157579386564 
-3.7887475753585536 -3.804839992713408 -4.091026965587219 
-1.8276313020866917 -3.2082823755570575 -3.1952291549242635 
-2.3503895048525516 -7.415940755040726 -7.890879156872677 
-1.2121152609358734 -10.259569155980207 -8.410933011210137 
-1.092197145606609 -2.006737526598391 -3.38597745848308 
-0.4506415392320433 -8.53991099140078 -8.220323697804313 
-3.081889343240041 -2.9569163339161624 -4.3335879686161745 
-8.39534455197651 4.436567447678702 3.2665772051071937 
-4.147061420840338 -3.4125660561036644 -5.8725470285385715 
-2.313023507180916 -7.400711191332931 -10.243570632614288 
-1.3438738212997463 -3.110201014633322 -4.794125337441568 
-6.86137111817299 5.034397281874176 4.651122973099699 
-2.4599594631479413 -8.434669524932744 -8.906776628041214 
-2.3071930156374 -3.2257819053489176 -3.9594418778995926 
-9.370624441211449 3.750321990582942 3.893567717176242 
-4.6543763629686055 -7.4168246316504955 -7.743186796623877 
-9.003673260726654 4.0972655176661785 5.038662720073431 
-2.468015231446154 -8.30855882771014 -8.322487121341373 
0.3137839846783943 -2.5745200893305578 -2.951394033739342 
-9.45825868900492 3.353960120334553 5.3615095403934285 
-1.8340672222512515 -6.897386115475718 -8.284903333906335 
-1.1472705605776925 -8.809805888602195 -6.5529627771734775 
-2.0242126571094903 -9.06294054527443 -8.869992862466937 
-7.801963977756728 2.29007407888167 3.531572383738733 
-1.769747565877036 -8.863661856411477 -10.273327846141878 
-9.407171983853225 3.052654131855347 4.52510057249056 
-3.641182454251159 -8.159406368317338 -7.938317736550017 
-2.929198995314725 -3.3960893289869127 -4.024267502968562 
-0.6373996651541842 -2.7225738958705334 -2.356658677618106 
-1.9349482395090896 -2.457369697817766 -3.809424309793906 
-2.5139854829868726 -8.850133536491745 -9.459842880179545 
-1.2312885657552104 -2.309815143309118 -4.620734589777853 
-1.323319397444806 -3.9623591313506306 -3.808050350677948 
-9.565619520366907 4.191736720927059 4.155420058971283 
-2.874651631593814 -7.992498502589752 -7.747267015659311 
-1.3865678491808533 -8.53585949399996 -9.745379869786845 
0.6426073576983216 -3.207319358571668 -2.2714996126480402 
-7.402305689617318 4.685296046985394 7.48847395287925 
-0.9012181640530998 -2.390855064920488 -3.8500163764369275 
-8.751417991615154 2.989774762964123 3.4530770581984607 
-2.2029916743094766 -8.773763202620183 -8.874186484230961 
-3.3818908627447453 -7.515426351829329 -8.637513177141626 
-8.114661862916918 1.9725885109689971 3.9136999019837067 
-9.414057836531939 3.655759789468571 5.439204433943145 
-1.9184151256891746 -3.0153370927131005 -5.6230014832491815 
-8.313142779164794 1.1779316528921573 5.629734065159973 
-8.598575457721363 3.6496185984954717 5.330610225886074 
-0.4706262960371288 -1.2443722280097798 -4.3924934504167705 
-2.2491966474908542 -2.68788540062205 -4.688893815210529 
-1.8363111065573343 -2.8094123847105443 -4.913813068881746 
-7.878242702001703 4.557824725435171 6.431420289443425 
-7.944217984737058 3.4110828673729863 4.642012056478988 
-6.628973375296714 4.220835066283055 4.749213015735799 
-1.6872959551038018 -3.925050639352449 -3.2348863185254197 
-1.9309864821801057 -8.09833554823631 -7.606568463719094 
-8.303294912047056 3.7212396217052803 6.052583769312858 
-1.3664214696079722 -2.00753495415918 -5.251645642520459 
-2.05831583247782 -8.362867876548224 -6.9224304782916555 
-6.714167783258381 3.731448733973989 5.942165185231852 
-3.0521018290428836 -8.761166270945397 -6.633711155012083 
-8.874346490468037 2.4416049586297413 4.465698933363237 
-2.906538006162506 -9.6789394811639 -7.634376828610334 
-0.8853464127610917 -4.173865713304154 -3.7144615488772956 
-2.198328961671357 -7.495965824394057 -8.305591910839512 
